2.443945
2.425000
2.443945
1.780859
1.307227
2.443945
1.307227
1.780859
2.443945
1.326172
1.780859
2.443945
1.326172
1.780859
2.425000
1.345117
1.761914
2.443945
1.326172
1.780859
2.443945
1.326172
1.780859
2.425000
1.326172
1.780859
2.443945
1.326172
1.780859
2.443945
1.326172
1.780859
2.425000
1.326172
1.780859
2.443945
1.326172
1.780859
2.443945
1.326172
1.761914
2.425000
1.326172
1.761914
2.425000
1.307227
1.761914
2.443945
1.326172
1.761914
2.443945
1.326172
1.780859
2.443945
1.326172
1.761914
2.425000
1.326172
1.761914
2.443945
1.326172
1.780859
2.425000
1.326172
1.780859
2.443945
1.326172
1.780859
2.425000
1.326172
1.761914
2.425000
1.326172
1.761914
2.443945
1.326172
1.761914
2.425000
1.326172
1.761914
2.425000
1.326172
1.761914
2.425000
1.326172
1.761914
2.443945
1.326172
1.761914
2.425000
1.326172
1.761914
2.425000
1.326172
1.761914
2.425000
1.326172
1.780859
2.425000
1.326172
